item_id,user_id,item_name,category,brand,price,condition,rating,views,purchased,recommend_score,timestamp
ITM04052,USR9464,Wireless Headphones,Books,Nike,94.1,Refurbished,1,184,0,0.327,57:55.5
ITM04053,USR2051,Backpack,Beauty,Adidas,253.76,Like New,3,35,0,0.397,57:55.5
ITM04054,USR8538,Wireless Headphones,Electronics,Adidas,424.97,Like New,4,934,0,0.189,57:55.5
ITM04055,USR8411,Wireless Headphones,Home,Adidas,15.1,New,1,505,1,0.691,57:55.5
ITM04056,USR7320,Smartwatch,Home,Puma,304.22,New,3,849,0,0.329,57:55.5
ITM04057,USR3105,Soccer Ball,Fashion,Samsung,142.13,Used,3,963,0,0.326,57:55.5
ITM04058,USR1307,Lipstick,Beauty,Adidas,431.86,New,3,802,0,0.269,57:55.5
ITM04059,USR8737,Backpack,Toys,Nike,145.31,Used,3,76,1,0.453,57:55.5
ITM04060,USR4359,Smartphone,Beauty,Chanel,344.94,Refurbished,1,472,1,0.772,57:55.5
ITM04061,USR4176,Soccer Ball,Electronics,Dell,338.74,Refurbished,2,582,0,0.836,57:55.5
ITM04062,USR2251,Bluetooth Speaker,Sports,Nike,114.64,Refurbished,5,746,0,0.805,57:55.5
ITM04063,USR6366,Smartphone,Fashion,Adidas,22.23,Like New,5,523,1,0.621,57:55.5
ITM04064,USR2517,Lipstick,Electronics,Chanel,207.58,Used,5,880,1,0.28,57:55.5
ITM04065,USR7226,Sneakers,Home,Puma,148.15,Refurbished,2,283,0,0.735,57:55.5
ITM04066,USR6305,Wireless Headphones,Electronics,Puma,405.44,Used,3,816,1,0.039,57:55.5
ITM04067,USR6869,Lipstick,Electronics,Dell,401.18,New,3,536,0,0.798,57:55.5
ITM04068,USR9039,Wireless Headphones,Home,Nike,231.23,New,4,274,0,0.78,57:55.5
ITM04069,USR5891,Desk Lamp,Electronics,Dell,305.22,New,5,539,0,0.67,57:55.5
ITM04070,USR5992,Smartphone,Fashion,LG,304.11,Used,5,54,0,0.098,57:55.5
ITM04071,USR2961,Wireless Headphones,Toys,Puma,414.44,Like New,3,55,0,0.997,57:55.5
ITM04072,USR3863,Novel Book,Toys,LG,215.38,New,5,888,0,0.756,57:55.5
ITM04073,USR7603,Bluetooth Speaker,Sports,Chanel,141.35,Like New,3,745,0,0.735,57:55.5
ITM04074,USR5567,Sneakers,Toys,IKEA,136.19,Refurbished,3,277,0,0.064,57:55.5
ITM04075,USR7513,Sneakers,Sports,LG,270.42,New,3,443,0,0.399,57:55.5
ITM04076,USR5005,Smartwatch,Books,Nike,227.33,Like New,1,883,0,0.086,57:55.5
ITM04077,USR1183,Backpack,Home,IKEA,222.86,Like New,1,418,1,0.361,57:55.5
ITM04078,USR8755,Sneakers,Toys,IKEA,50.11,Like New,1,632,0,0.57,57:55.5
ITM04079,USR4358,Desk Lamp,Beauty,Dell,360.71,Refurbished,1,225,0,0.879,57:55.5
ITM04080,USR7615,Smartwatch,Toys,LG,110.8,Refurbished,2,570,0,0.283,57:55.5
ITM04081,USR7797,Backpack,Toys,Adidas,102.49,New,4,255,1,0.623,57:55.5
ITM04082,USR9728,Desk Lamp,Home,Apple,209.32,Refurbished,4,176,0,0.165,57:55.5
ITM04083,USR8678,Desk Lamp,Toys,Samsung,117.75,New,3,566,0,0.354,57:55.5
ITM04084,USR6698,Sneakers,Books,Sony,294.01,New,5,146,1,0.947,57:55.5
ITM04085,USR2273,Smartwatch,Books,Apple,188.87,Refurbished,1,771,0,0.748,57:55.5
ITM04086,USR7653,Lipstick,Books,Nike,227.21,Refurbished,4,664,0,0.546,57:55.5
ITM04087,USR2096,Smartwatch,Fashion,Chanel,270.9,Refurbished,4,385,0,0.252,57:55.5
ITM04088,USR9002,Backpack,Home,Adidas,105.75,New,1,262,1,0.38,57:55.5
ITM04089,USR5247,Soccer Ball,Home,Sony,82.1,Like New,2,531,0,0.157,57:55.5
ITM04090,USR6314,Novel Book,Sports,Samsung,440.81,Like New,2,854,1,0.353,57:55.5
ITM04091,USR4354,Sneakers,Beauty,Sony,219.69,New,4,371,0,0.151,57:55.5
ITM04092,USR1270,Smartphone,Books,Sony,208.99,Used,2,683,1,0.795,57:55.5
ITM04093,USR2186,Wireless Headphones,Books,Sony,22.63,Used,1,891,0,0.081,57:55.5
ITM04094,USR7305,Wireless Headphones,Home,Chanel,251.5,New,4,904,0,0.189,57:55.5
ITM04095,USR3398,Wireless Headphones,Home,IKEA,279.31,Refurbished,1,197,0,0.691,57:55.5
ITM04096,USR7995,Wireless Headphones,Home,Puma,281.63,Refurbished,2,948,0,0.903,57:55.5
ITM04097,USR8299,Desk Lamp,Home,Samsung,354.98,New,1,585,0,0.965,57:55.5
ITM04098,USR5182,Lipstick,Electronics,Nike,92.85,Used,2,815,1,0.836,57:55.5
ITM04099,USR3230,Novel Book,Electronics,IKEA,129.85,Like New,2,597,0,0.211,57:55.5
ITM04100,USR7511,Lipstick,Fashion,Adidas,406.31,Like New,1,284,0,0.286,57:55.5
ITM04101,USR1128,Sneakers,Books,Puma,473.85,Like New,2,302,0,0.871,57:55.5
ITM04102,USR4672,Backpack,Fashion,Sony,72.29,Refurbished,3,132,0,0.889,57:55.5
ITM04103,USR5765,Novel Book,Beauty,Dell,251.34,Refurbished,1,120,1,0.641,57:55.5
ITM04104,USR4970,Desk Lamp,Electronics,Adidas,111.02,New,3,728,0,0.314,57:55.5
ITM04105,USR8545,Sneakers,Books,Apple,34.74,Used,1,136,0,0.224,57:55.5
ITM04106,USR6552,Backpack,Sports,Puma,166.12,Refurbished,2,628,0,0.852,57:55.5
ITM04107,USR1627,Bluetooth Speaker,Books,Chanel,76.13,Refurbished,2,573,0,0.205,57:55.5
ITM04108,USR7589,Smartphone,Beauty,Nike,356.42,Used,4,529,0,0.662,57:55.5
ITM04109,USR3044,Desk Lamp,Toys,LG,269.19,Refurbished,4,34,0,0.968,57:55.5
ITM04110,USR3341,Smartwatch,Home,Adidas,76.2,Like New,3,532,1,0.705,57:55.5
ITM04111,USR6884,Sneakers,Electronics,LG,9.57,Used,2,208,1,0.258,57:55.5
ITM04112,USR9185,Wireless Headphones,Books,Nike,405.04,Refurbished,4,970,1,0.283,57:55.5
ITM04113,USR1249,Backpack,Fashion,Nike,92.22,Like New,2,674,1,0.093,57:55.5
ITM04114,USR3925,Smartwatch,Sports,Adidas,305.08,Refurbished,1,299,0,0.686,57:55.5
ITM04115,USR6043,Desk Lamp,Books,Sony,171.78,Used,4,522,0,0.518,57:55.5
ITM04116,USR1974,Smartphone,Beauty,Apple,294.82,New,3,94,1,0.206,57:55.5
ITM04117,USR8192,Soccer Ball,Fashion,Apple,161.25,Like New,4,414,1,0.228,57:55.5
ITM04118,USR3672,Sneakers,Toys,Adidas,48.04,Refurbished,2,371,0,0.009,57:55.5
ITM04119,USR8279,Smartwatch,Beauty,Adidas,115.36,Refurbished,5,409,0,0.978,57:55.5
ITM04120,USR8531,Wireless Headphones,Electronics,Dell,98.09,New,5,383,0,0.828,57:55.5
ITM04121,USR9662,Novel Book,Sports,Adidas,216.87,Like New,2,441,0,0.394,57:55.5
ITM04122,USR2987,Lipstick,Electronics,Puma,330.85,New,1,878,0,0.946,57:55.5
ITM04123,USR1090,Bluetooth Speaker,Toys,Nike,135.58,Like New,4,447,1,0.677,57:55.5
ITM04124,USR9721,Smartwatch,Home,Chanel,10.97,Refurbished,5,619,0,0.751,57:55.5
ITM04125,USR5059,Backpack,Beauty,Chanel,261.87,New,1,617,0,0.68,57:55.5
ITM04126,USR3773,Soccer Ball,Electronics,Apple,304.85,Like New,2,71,0,0.757,57:55.5
ITM04127,USR9383,Bluetooth Speaker,Home,Samsung,481.62,Refurbished,1,943,0,0.171,57:55.5
ITM04128,USR8409,Bluetooth Speaker,Fashion,Puma,296.79,New,2,84,0,0.562,57:55.5
ITM04129,USR5440,Wireless Headphones,Books,Apple,238.23,Used,4,209,1,0.849,57:55.5
ITM04130,USR8347,Lipstick,Toys,IKEA,288.83,Used,1,259,1,0.02,57:55.5
ITM04131,USR2008,Soccer Ball,Electronics,Adidas,464.31,Like New,4,239,1,0.123,57:55.5
ITM04132,USR4783,Desk Lamp,Beauty,Nike,415.05,Used,1,302,0,0.246,57:55.5
ITM04133,USR7646,Lipstick,Toys,Samsung,164.87,New,2,232,0,0.295,57:55.5
ITM04134,USR5298,Lipstick,Fashion,Dell,122.44,Like New,2,932,1,0.183,57:55.5
ITM04135,USR5668,Soccer Ball,Fashion,LG,135,Used,1,282,0,0.624,57:55.5
ITM04136,USR5287,Soccer Ball,Books,Dell,254.69,New,2,394,1,0.294,57:55.5
ITM04137,USR3052,Smartphone,Books,LG,373.3,New,3,418,1,0.158,57:55.5
ITM04138,USR7009,Sneakers,Books,Sony,254.09,Refurbished,3,206,0,0.906,57:55.5
ITM04139,USR2716,Desk Lamp,Sports,Adidas,38.56,Like New,4,264,0,0.695,57:55.5
ITM04140,USR1310,Backpack,Sports,Sony,363.17,Like New,3,311,0,0.246,57:55.5
ITM04141,USR5538,Sneakers,Books,Nike,403.96,Used,3,859,0,0.361,57:55.5
ITM04142,USR2260,Wireless Headphones,Books,Sony,148.3,Like New,5,906,0,0.741,57:55.5
ITM04143,USR4932,Desk Lamp,Home,Puma,333.74,Refurbished,5,697,1,0.791,57:55.5
ITM04144,USR1584,Sneakers,Beauty,Adidas,216.16,Used,5,626,1,0.176,57:55.5
ITM04145,USR8616,Bluetooth Speaker,Sports,Puma,445.11,Used,5,79,0,0.937,57:55.5
ITM04146,USR9551,Novel Book,Beauty,Dell,423.39,New,2,869,0,0.785,57:55.5
ITM04147,USR3866,Sneakers,Home,Samsung,265.09,Refurbished,4,342,0,0.857,57:55.5
ITM04148,USR6898,Lipstick,Beauty,Chanel,347.3,New,4,813,0,0.144,57:55.5
ITM04149,USR3011,Backpack,Books,Nike,442.26,Like New,3,562,0,0.143,57:55.5
ITM04150,USR7251,Bluetooth Speaker,Sports,Apple,250.38,Refurbished,4,832,0,0.305,57:55.5
ITM04151,USR5939,Lipstick,Home,Chanel,160.06,Like New,3,95,0,0.065,57:55.5
ITM04152,USR5006,Bluetooth Speaker,Beauty,Dell,378.06,Used,4,770,0,0.091,57:55.5
ITM04153,USR2625,Sneakers,Books,IKEA,113.93,New,1,941,0,0.143,57:55.5
ITM04154,USR1890,Backpack,Electronics,Apple,197.32,Used,1,351,0,0.712,57:55.5
ITM04155,USR7078,Lipstick,Electronics,Adidas,433.53,Like New,4,62,0,0.03,57:55.5
ITM04156,USR8036,Smartphone,Electronics,Samsung,363.59,New,2,142,0,0.083,57:55.5
ITM04157,USR9923,Lipstick,Books,Chanel,204.89,Refurbished,3,842,0,0.944,57:55.5
ITM04158,USR4961,Backpack,Sports,LG,111.3,Used,4,734,1,0.084,57:55.5
ITM04159,USR3504,Novel Book,Beauty,Samsung,181.2,New,3,868,1,0.537,57:55.5
ITM04160,USR9806,Novel Book,Books,IKEA,145.63,Like New,5,111,0,0.643,57:55.5
ITM04161,USR4806,Wireless Headphones,Toys,Nike,92.16,New,4,616,0,0.959,57:55.5
ITM04162,USR7100,Desk Lamp,Electronics,IKEA,372.95,New,2,527,0,0.9,57:55.5
ITM04163,USR2719,Novel Book,Toys,Sony,129.77,Like New,5,782,0,0.441,57:55.5
ITM04164,USR7686,Smartphone,Beauty,Puma,229.81,New,4,671,1,0.942,57:55.5
ITM04165,USR2587,Bluetooth Speaker,Beauty,Puma,196,Used,1,157,0,0.432,57:55.5
ITM04166,USR8000,Novel Book,Sports,Sony,491.13,New,4,539,0,0.67,57:55.5
ITM04167,USR1896,Soccer Ball,Beauty,Puma,198.59,Used,1,597,0,0.26,57:55.5
ITM04168,USR6558,Wireless Headphones,Home,Puma,44.59,Used,1,9,1,0.637,57:55.5
ITM04169,USR9469,Backpack,Toys,Adidas,49.46,Refurbished,4,276,1,0.538,57:55.5
ITM04170,USR5647,Wireless Headphones,Electronics,Dell,297.42,Refurbished,4,227,0,0.607,57:55.5
ITM04171,USR3432,Lipstick,Electronics,Nike,301.68,New,1,186,1,0.683,57:55.5
ITM04172,USR4904,Backpack,Home,Nike,212.29,Like New,3,591,0,0.173,57:55.5
ITM04173,USR7837,Backpack,Fashion,LG,218.76,Refurbished,5,216,0,0.301,57:55.5
ITM04174,USR2449,Smartwatch,Electronics,Chanel,31.7,Used,2,433,0,0.736,57:55.5
ITM04175,USR5500,Sneakers,Electronics,Apple,260.69,Refurbished,4,569,0,0.164,57:55.5
ITM04176,USR6454,Novel Book,Fashion,Puma,254.85,Like New,5,656,0,0.344,57:55.5
ITM04177,USR5117,Desk Lamp,Books,LG,79.03,Used,5,356,1,0.666,57:55.5
ITM04178,USR9869,Lipstick,Fashion,Nike,56.4,Like New,3,843,1,0.938,57:55.5
ITM04179,USR3028,Smartphone,Home,Puma,66.17,Like New,5,392,0,0.075,57:55.5
ITM04180,USR7845,Backpack,Books,IKEA,55.01,Used,4,579,0,0.517,57:55.5
ITM04181,USR4758,Wireless Headphones,Sports,Chanel,306.81,Like New,5,275,0,0.082,57:55.5
ITM04182,USR6904,Lipstick,Sports,Dell,102.26,New,4,494,0,0.379,57:55.5
ITM04183,USR5624,Novel Book,Beauty,Dell,129.46,Used,4,617,1,0.175,57:55.5
ITM04184,USR9848,Backpack,Home,Adidas,90.92,Like New,1,451,0,0.649,57:55.5
ITM04185,USR1165,Sneakers,Books,Sony,479.13,Used,3,420,0,0.758,57:55.5
ITM04186,USR5591,Backpack,Books,Adidas,428.04,Used,2,985,0,0.247,57:55.5
ITM04187,USR1589,Lipstick,Sports,Nike,119.09,Like New,1,700,0,0.713,57:55.5
ITM04188,USR5524,Sneakers,Beauty,Nike,167.15,Used,2,164,0,0.447,57:55.5
ITM04189,USR3821,Soccer Ball,Toys,Nike,108.9,Used,4,779,1,0.284,57:55.5
ITM04190,USR7509,Bluetooth Speaker,Toys,Puma,248.48,New,1,563,1,0.523,57:55.5
ITM04191,USR8693,Lipstick,Electronics,Chanel,14.71,New,5,638,0,0.38,57:55.5
ITM04192,USR1071,Backpack,Home,Chanel,337.33,New,5,592,1,0.23,57:55.5
ITM04193,USR4580,Soccer Ball,Fashion,Sony,263.96,Used,2,183,1,0.757,57:55.5
ITM04194,USR8962,Smartphone,Sports,Adidas,449.83,Refurbished,4,310,0,0.798,57:55.5
ITM04195,USR1268,Smartwatch,Sports,IKEA,86.37,New,2,17,0,0.8,57:55.5
ITM04196,USR3462,Desk Lamp,Beauty,Adidas,403.03,Like New,3,446,0,0.382,57:55.5
ITM04197,USR2015,Bluetooth Speaker,Fashion,Puma,397.02,Refurbished,5,170,0,0.17,57:55.5
ITM04198,USR8984,Desk Lamp,Toys,Adidas,67.95,Used,1,280,0,0.84,57:55.5
ITM04199,USR1406,Novel Book,Sports,Dell,202.29,Like New,1,913,0,0.329,57:55.5
ITM04200,USR8384,Bluetooth Speaker,Beauty,Puma,89.23,Refurbished,1,816,0,0.748,57:55.5
ITM04201,USR7049,Lipstick,Beauty,Samsung,131.09,Used,5,340,0,0.817,57:55.5
ITM04202,USR7169,Novel Book,Sports,Puma,135.31,Used,4,726,0,0.768,57:55.5
ITM04203,USR8982,Sneakers,Books,Nike,280.34,Like New,5,710,0,0.39,57:55.5
ITM04204,USR1985,Bluetooth Speaker,Books,Adidas,208.65,Refurbished,5,519,0,0.938,57:55.5
ITM04205,USR5485,Backpack,Toys,Adidas,474.13,Used,1,910,0,0.66,57:55.5
ITM04206,USR9901,Smartwatch,Toys,IKEA,67.55,Used,5,11,0,0.576,57:55.5
ITM04207,USR3618,Wireless Headphones,Books,Adidas,486.98,Refurbished,1,524,0,0.698,57:55.5
ITM04208,USR7289,Bluetooth Speaker,Home,IKEA,119.17,Used,4,622,1,0.045,57:55.5
ITM04209,USR7928,Sneakers,Home,Nike,387.57,Used,3,133,0,0.391,57:55.5
ITM04210,USR6368,Backpack,Home,Adidas,172.79,New,1,901,0,0.881,57:55.5
ITM04211,USR5621,Soccer Ball,Fashion,IKEA,75.83,Used,2,640,0,0.161,57:55.5
ITM04212,USR8566,Smartphone,Sports,Dell,429.66,New,3,148,0,0.414,57:55.5
ITM04213,USR5670,Lipstick,Home,Apple,157.89,New,4,566,0,0.405,57:55.5
ITM04214,USR8658,Soccer Ball,Home,Dell,331.13,Refurbished,3,823,0,0.356,57:55.5
ITM04215,USR2003,Soccer Ball,Home,IKEA,285.39,Like New,1,954,1,0.562,57:55.5
ITM04216,USR8504,Lipstick,Sports,LG,238.52,New,4,79,0,0.996,57:55.5
ITM04217,USR3466,Desk Lamp,Sports,LG,250.43,Used,2,346,0,0.256,57:55.5
ITM04218,USR2939,Novel Book,Home,Dell,367.46,Refurbished,1,609,1,0.705,57:55.5
ITM04219,USR2635,Smartphone,Electronics,Sony,48.45,Like New,1,249,0,0.758,57:55.5
ITM04220,USR9095,Bluetooth Speaker,Sports,Apple,335.75,New,4,639,0,0.584,57:55.5
ITM04221,USR7265,Novel Book,Toys,Dell,448.43,New,4,542,0,0.097,57:55.5
ITM04222,USR2895,Desk Lamp,Toys,Samsung,33.61,Like New,3,24,1,0.572,57:55.5
ITM04223,USR7524,Bluetooth Speaker,Electronics,Chanel,74.62,Refurbished,2,471,1,0.953,57:55.5
ITM04224,USR2073,Novel Book,Books,Dell,359.73,Used,3,201,0,0.342,57:55.5
ITM04225,USR6184,Lipstick,Sports,Dell,221.45,Refurbished,3,131,0,0.64,57:55.5
ITM04226,USR3402,Desk Lamp,Electronics,Sony,204.76,Refurbished,1,634,1,0.959,57:55.5
ITM04227,USR5895,Backpack,Beauty,Samsung,72.8,Used,4,356,0,0.798,57:55.5
ITM04228,USR8331,Backpack,Toys,Nike,255.85,New,1,944,1,0.688,57:55.5
ITM04229,USR2956,Wireless Headphones,Electronics,Dell,67.64,New,2,839,0,0.971,57:55.5
ITM04230,USR8023,Novel Book,Toys,Dell,240.93,Used,3,150,1,0.171,57:55.5
ITM04231,USR4907,Lipstick,Fashion,Dell,382.99,New,2,526,1,0.773,57:55.5
ITM04232,USR1807,Bluetooth Speaker,Beauty,Puma,132.84,Used,4,304,0,0.407,57:55.5
ITM04233,USR9378,Sneakers,Books,Sony,242.99,Like New,4,541,0,0.36,57:55.5
ITM04234,USR5827,Bluetooth Speaker,Sports,Puma,496.05,New,5,50,0,0.521,57:55.5
ITM04235,USR5524,Desk Lamp,Toys,Dell,344.89,Used,2,464,0,0.034,57:55.5
ITM04236,USR3284,Desk Lamp,Fashion,Nike,421.47,Used,1,240,0,0.313,57:55.5
ITM04237,USR6313,Lipstick,Fashion,Apple,210.35,Like New,2,482,0,0.166,57:55.5
ITM04238,USR1757,Lipstick,Electronics,Chanel,385.09,Like New,3,906,0,0.139,57:55.5
ITM04239,USR5887,Backpack,Electronics,Sony,25.05,Like New,4,455,0,0.337,57:55.5
ITM04240,USR4854,Bluetooth Speaker,Electronics,Nike,65.84,New,4,985,1,0.802,57:55.5
ITM04241,USR4558,Lipstick,Fashion,LG,105.52,Refurbished,2,283,0,0.201,57:55.5
ITM04242,USR1961,Bluetooth Speaker,Toys,Sony,203.97,Like New,2,335,1,0.531,57:55.5
ITM04243,USR4847,Novel Book,Fashion,Chanel,423.64,New,2,352,0,0.749,57:55.5
ITM04244,USR7726,Backpack,Home,Adidas,176.4,Like New,3,668,0,0.241,57:55.5
ITM04245,USR4575,Novel Book,Electronics,Dell,329.04,Refurbished,3,649,0,0.924,57:55.5
ITM04246,USR3418,Sneakers,Fashion,LG,356.11,Refurbished,1,327,0,0.866,57:55.5
ITM04247,USR5198,Bluetooth Speaker,Toys,LG,295.16,Like New,2,336,0,0.251,57:55.5
ITM04248,USR2001,Sneakers,Electronics,Puma,181.83,Like New,1,666,0,0.99,57:55.5
ITM04249,USR6244,Bluetooth Speaker,Beauty,Samsung,290.64,Refurbished,5,995,1,0.669,57:55.5
ITM04250,USR8119,Sneakers,Sports,Chanel,174.42,New,3,81,0,0.286,57:55.5
ITM04251,USR5066,Smartphone,Beauty,Sony,46.52,New,4,87,1,0.681,57:55.5
ITM04252,USR3845,Backpack,Books,LG,496.44,New,5,776,0,0.666,57:55.5
ITM04253,USR9849,Desk Lamp,Sports,Nike,67.96,Like New,4,258,0,0.606,57:55.5
ITM04254,USR6316,Desk Lamp,Beauty,IKEA,40.81,Used,5,991,0,0.712,57:55.5
ITM04255,USR1422,Soccer Ball,Sports,Samsung,439.87,Refurbished,1,185,1,0.268,57:55.5
ITM04256,USR7715,Lipstick,Books,Chanel,154.41,New,1,692,0,0.979,57:55.5
ITM04257,USR5266,Novel Book,Home,Apple,326.9,Refurbished,3,698,1,0.858,57:55.5
ITM04258,USR8549,Backpack,Home,LG,167.86,Refurbished,4,123,0,0.746,57:55.5
ITM04259,USR7316,Backpack,Fashion,Sony,198.77,Like New,5,889,0,0.026,57:55.5
ITM04260,USR3710,Desk Lamp,Fashion,Nike,134.75,Refurbished,2,96,0,0.59,57:55.5
ITM04261,USR9644,Smartphone,Books,Adidas,174.81,Used,2,605,0,0.706,57:55.5
ITM04262,USR9069,Soccer Ball,Sports,IKEA,208.3,New,3,515,0,0.854,57:55.5
ITM04263,USR2657,Novel Book,Beauty,LG,361.61,Used,4,904,0,0.946,57:55.5
ITM04264,USR3541,Backpack,Fashion,Dell,258.21,Refurbished,2,443,0,0.916,57:55.5
ITM04265,USR7763,Bluetooth Speaker,Books,Chanel,472.06,New,3,514,0,0.406,57:55.5
ITM04266,USR4075,Novel Book,Home,Dell,25.73,Like New,3,991,0,0.897,57:55.5
ITM04267,USR4164,Soccer Ball,Toys,Apple,254.02,New,4,958,0,0.001,57:55.5
ITM04268,USR3053,Soccer Ball,Toys,Puma,294.19,Refurbished,2,371,0,0.351,57:55.5
ITM04269,USR9479,Lipstick,Electronics,Chanel,460.5,New,2,305,0,0.114,57:55.5
ITM04270,USR6737,Desk Lamp,Beauty,Puma,29.33,Used,2,357,1,0.883,57:55.5
ITM04271,USR4217,Desk Lamp,Toys,Puma,288.88,Like New,1,148,1,0.928,57:55.5
ITM04272,USR2447,Smartwatch,Toys,Puma,427.55,New,2,285,0,0.256,57:55.5
ITM04273,USR7009,Smartphone,Sports,Chanel,124.75,Like New,5,657,0,0.367,57:55.5
ITM04274,USR1607,Backpack,Books,Puma,438.76,Like New,1,842,0,0.984,57:55.5
ITM04275,USR5552,Bluetooth Speaker,Home,Samsung,14.43,New,1,873,1,0.566,57:55.5
ITM04276,USR2764,Lipstick,Sports,Dell,367.57,Used,1,918,1,0.497,57:55.5
ITM04277,USR3671,Sneakers,Books,Dell,466.89,Refurbished,1,262,0,0.5,57:55.5
ITM04278,USR7519,Smartphone,Beauty,Samsung,330.31,Like New,3,574,1,0.696,57:55.5
ITM04279,USR4962,Sneakers,Fashion,Dell,222.32,Like New,5,491,0,0.955,57:55.5
ITM04280,USR4177,Sneakers,Electronics,Puma,27.22,Like New,4,738,0,0.367,57:55.5
ITM04281,USR4722,Soccer Ball,Fashion,Chanel,460.46,Refurbished,2,31,1,0.173,57:55.5
ITM04282,USR5906,Backpack,Books,Samsung,237.8,Like New,1,702,1,0.185,57:55.5
ITM04283,USR8263,Smartphone,Beauty,Samsung,19.35,New,4,887,1,0.02,57:55.5
ITM04284,USR6054,Sneakers,Sports,Adidas,346.46,Used,3,268,0,0.555,57:55.5
ITM04285,USR1808,Soccer Ball,Home,Chanel,243.51,Like New,4,12,0,0.929,57:55.5
ITM04286,USR1725,Desk Lamp,Home,Chanel,66.55,Used,1,191,1,0.713,57:55.5
ITM04287,USR8701,Backpack,Beauty,LG,111.06,Refurbished,5,400,0,0.993,57:55.5
ITM04288,USR2216,Backpack,Sports,Dell,36.92,Used,4,537,0,0.91,57:55.5
ITM04289,USR5051,Novel Book,Beauty,Puma,289.28,Refurbished,1,918,0,0.492,57:55.5
ITM04290,USR3197,Sneakers,Electronics,Chanel,312.9,New,1,91,1,0.487,57:55.5
ITM04291,USR3806,Novel Book,Fashion,Nike,255.34,Used,2,600,1,0.628,57:55.5
ITM04292,USR9970,Bluetooth Speaker,Books,LG,409.47,Refurbished,2,844,0,0.111,57:55.5
ITM04293,USR1972,Smartwatch,Beauty,Sony,431.2,Like New,5,501,1,0.608,57:55.5
ITM04294,USR6634,Bluetooth Speaker,Books,Samsung,309.73,Refurbished,2,786,0,0.464,57:55.5
ITM04295,USR8483,Backpack,Electronics,Samsung,11.31,Used,5,301,0,0.643,57:55.5
ITM04296,USR3123,Novel Book,Beauty,Chanel,349.14,New,3,111,0,0.565,57:55.5
ITM04297,USR9790,Backpack,Home,LG,211.91,Like New,3,80,0,0.31,57:55.5
ITM04298,USR1224,Desk Lamp,Home,Nike,284.95,Used,2,836,1,0.608,57:55.5
ITM04299,USR2814,Bluetooth Speaker,Toys,Samsung,326.29,Refurbished,3,652,1,0.366,57:55.5
ITM04300,USR2106,Novel Book,Home,Adidas,178.37,Used,4,433,0,0.195,57:55.5
ITM04301,USR1124,Bluetooth Speaker,Fashion,Chanel,458.96,Refurbished,4,417,1,0.675,57:55.5
ITM04302,USR4246,Novel Book,Beauty,LG,71.32,Like New,4,214,0,0.306,57:55.5
ITM04303,USR3931,Lipstick,Home,LG,337.4,Refurbished,3,447,0,0.889,57:55.5
ITM04304,USR3971,Novel Book,Electronics,IKEA,7.16,Used,4,18,1,0.199,57:55.5
ITM04305,USR3017,Wireless Headphones,Beauty,Sony,462.7,New,5,54,0,0.6,57:55.5
ITM04306,USR8415,Sneakers,Electronics,IKEA,60.69,New,1,880,1,0.572,57:55.5
ITM04307,USR3415,Backpack,Toys,LG,51.97,Like New,2,609,0,0.198,57:55.5
ITM04308,USR4096,Lipstick,Books,Apple,169.84,New,5,795,1,0.44,57:55.5
ITM04309,USR2609,Bluetooth Speaker,Toys,Sony,189.92,Refurbished,4,746,0,0.676,57:55.5
ITM04310,USR1717,Bluetooth Speaker,Books,Samsung,111.08,Like New,1,979,0,0.319,57:55.5
ITM04311,USR4561,Soccer Ball,Toys,LG,294.64,Used,2,240,0,0.114,57:55.5
ITM04312,USR7782,Wireless Headphones,Electronics,Nike,224.24,Used,5,846,0,0.615,57:55.5
ITM04313,USR2048,Smartphone,Electronics,Dell,21.92,New,2,921,0,0.224,57:55.5
ITM04314,USR9307,Desk Lamp,Home,LG,163.23,Like New,3,418,0,0.681,57:55.5
ITM04315,USR8905,Smartphone,Toys,Adidas,406.16,New,4,856,1,0.839,57:55.5
ITM04316,USR6578,Smartphone,Home,IKEA,346.4,Like New,5,486,1,0.123,57:55.5
ITM04317,USR2620,Backpack,Sports,Chanel,363.81,Refurbished,5,444,1,0.438,57:55.5
ITM04318,USR7548,Wireless Headphones,Toys,Samsung,350.57,Refurbished,1,566,1,0.445,57:55.5
ITM04319,USR8381,Backpack,Sports,Apple,158.93,Used,1,599,1,0.633,57:55.5
ITM04320,USR5780,Wireless Headphones,Fashion,Samsung,54.33,Like New,1,773,0,0.334,57:55.5
ITM04321,USR4792,Soccer Ball,Toys,LG,139.87,New,2,748,1,0.419,57:55.5
ITM04322,USR3941,Novel Book,Toys,LG,416.73,Used,4,123,1,0.012,57:55.5
ITM04323,USR6695,Soccer Ball,Fashion,IKEA,490.33,Refurbished,2,420,0,0.122,57:55.5
ITM04324,USR7401,Novel Book,Home,Chanel,249.45,Like New,4,566,0,0.57,57:55.5
ITM04325,USR7197,Lipstick,Sports,Nike,9.8,New,5,216,0,0.216,57:55.5
ITM04326,USR6450,Soccer Ball,Fashion,Chanel,74.32,New,2,420,1,0.145,57:55.5
ITM04327,USR9975,Smartwatch,Fashion,LG,164.43,Used,2,709,0,0.324,57:55.5
ITM04328,USR9432,Sneakers,Beauty,Chanel,291.4,Refurbished,2,551,1,0.164,57:55.5
